filename,created_local,checkpoint,seed,shot_name,shot_prompt,location_name,location_prompt,resolved_source,face_detected,face_similarity_centroid,face_similarity_reference_mean,face_similarity_reference_max,path,prompt
2026-08-26_18-29-51_6751.png,2026-08-26T18:29:51,cyberrealisticXL_desireV30,198634901514153603,,,,,metadata,True,0.781108021736145,0.6289170384407043,0.7378624677658081,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-29-51_6751.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, full-body studio portrait standing naturally with weight on one hip, white fitted T-shirt, dark straight-leg jeans and simple heels, long black hair worn loose, friendly direct smile, camera close enough to preserve clear facial detail, neutral seamless backdrop and clean diffused light"
2026-08-26_18-30-02_5128.png,2026-08-26T18:30:03,cyberrealisticXL_desireV30,198634901514153604,,,,,metadata,True,0.7992295026779175,0.6435077786445618,0.8045570850372314,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-30-02_5128.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, full-body outdoor portrait walking slowly toward the camera on a garden path, knee-length green wrap dress and low heels, black hair moving lightly in the breeze, alert direct gaze, face fully visible and sharply focused, soft overcast daylight and restrained foliage bokeh"
2026-08-26_18-30-15_1317.png,2026-08-26T18:30:16,cyberrealisticXL_desireV30,198634901514153605,,,,,metadata,True,0.7536820769309998,0.6068347096443176,0.7604780197143555,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-30-15_1317.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, full-body outdoor portrait walking slowly toward the camera on a garden path, knee-length green wrap dress and low heels, black hair moving lightly in the breeze, alert direct gaze, face fully visible and sharply focused, soft overcast daylight and restrained foliage bokeh"
2026-08-26_18-30-27_9138.png,2026-08-26T18:30:27,cyberrealisticXL_desireV30,198634901514153606,,,,,metadata,True,0.7576533555984497,0.6100322604179382,0.7490008473396301,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-30-27_9138.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, full-body outdoor portrait walking slowly toward the camera on a garden path, knee-length green wrap dress and low heels, black hair moving lightly in the breeze, alert direct gaze, face fully visible and sharply focused, soft overcast daylight and restrained foliage bokeh"
2026-08-26_18-30-38_1297.png,2026-08-26T18:30:38,cyberrealisticXL_desireV30,198634901514153607,,,,,metadata,True,0.7755392789840698,0.6244333386421204,0.8294832706451416,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-30-38_1297.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, full-body outdoor portrait walking slowly toward the camera on a garden path, knee-length green wrap dress and low heels, black hair moving lightly in the breeze, alert direct gaze, face fully visible and sharply focused, soft overcast daylight and restrained foliage bokeh"
2026-08-26_18-30-49_7331.png,2026-08-26T18:30:50,cyberrealisticXL_desireV30,198634901514153608,,,,,metadata,True,0.7880539298057556,0.6345095038414001,0.7606679201126099,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-30-49_7331.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, full-body rear three-quarter portrait beside a plain studio wall, cream sweater and fitted dark trousers, black hair in a low ponytail, shoulders and complete face turned clearly back toward the camera, subtle closed-lip smile, simple pose and bright neutral lighting"
2026-08-26_18-31-00_8968.png,2026-08-26T18:31:01,cyberrealisticXL_desireV30,198634901514153609,,,,,metadata,True,0.8520047664642334,0.6860001683235168,0.8134931921958923,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-31-00_8968.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, full-body rear three-quarter portrait beside a plain studio wall, cream sweater and fitted dark trousers, black hair in a low ponytail, shoulders and complete face turned clearly back toward the camera, subtle closed-lip smile, simple pose and bright neutral lighting"
2026-08-26_18-31-11_3151.png,2026-08-26T18:31:12,cyberrealisticXL_desireV30,198634901514153610,,,,,metadata,True,0.7235022783279419,0.5825352072715759,0.715607225894928,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-31-11_3151.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, full-body rear three-quarter portrait beside a plain studio wall, cream sweater and fitted dark trousers, black hair in a low ponytail, shoulders and complete face turned clearly back toward the camera, subtle closed-lip smile, simple pose and bright neutral lighting"
2026-08-26_18-31-22_4586.png,2026-08-26T18:31:23,cyberrealisticXL_desireV30,198634901514153611,,,,,metadata,True,0.8195083141326904,0.6598353981971741,0.7670111656188965,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-31-22_4586.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, full-body rear three-quarter portrait beside a plain studio wall, cream sweater and fitted dark trousers, black hair in a low ponytail, shoulders and complete face turned clearly back toward the camera, subtle closed-lip smile, simple pose and bright neutral lighting"
2026-08-26_18-31-37_7340.png,2026-08-26T18:31:37,cyberrealisticXL_desireV30,198634901514153612,,,,,metadata,True,0.815954864025116,0.6569742560386658,0.8062090873718262,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-31-37_7340.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, head-to-knees seated portrait near the front of a simple chair, dark-red knee-length dress, polished braided updo, knees together and ankles angled slightly aside, hands resting naturally on her thighs, warm direct smile, evenly lit face and uncluttered cream background"
2026-08-26_18-31-48_9715.png,2026-08-26T18:31:48,cyberrealisticXL_desireV30,198634901514153613,,,,,metadata,True,0.7810761332511902,0.6288914084434509,0.752710223197937,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-31-48_9715.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, head-to-knees seated portrait near the front of a simple chair, dark-red knee-length dress, polished braided updo, knees together and ankles angled slightly aside, hands resting naturally on her thighs, warm direct smile, evenly lit face and uncluttered cream background"
2026-08-26_18-32-03_9910.png,2026-08-26T18:32:03,cyberrealisticXL_desireV30,198634901514153614,,,,,metadata,True,0.787135124206543,0.6337698698043823,0.7980026006698608,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-32-03_9910.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, head-to-knees seated portrait near the front of a simple chair, dark-red knee-length dress, polished braided updo, knees together and ankles angled slightly aside, hands resting naturally on her thighs, warm direct smile, evenly lit face and uncluttered cream background"
2026-08-26_18-32-17_3821.png,2026-08-26T18:32:18,cyberrealisticXL_desireV30,198634901514153615,,,,,metadata,True,0.8388369679450989,0.675398051738739,0.8196820020675659,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-32-17_3821.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, head-to-knees seated portrait near the front of a simple chair, dark-red knee-length dress, polished braided updo, knees together and ankles angled slightly aside, hands resting naturally on her thighs, warm direct smile, evenly lit face and uncluttered cream background"
2026-08-26_18-32-28_7783.png,2026-08-26T18:32:29,cyberrealisticXL_desireV30,198634901514153616,,,,,metadata,True,0.7968130111694336,0.6415621042251587,0.7460035085678101,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-32-28_7783.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, three-quarter portrait perched on a waist-high counter with one leg relaxed downward, fitted navy blouse and high-waisted white shorts, black hair in a smooth high ponytail, hands braced beside her hips, face lifted directly toward the camera, bright loft daylight and crisp facial detail"
2026-08-26_18-32-39_7989.png,2026-08-26T18:32:40,cyberrealisticXL_desireV30,198634901514153617,,,,,metadata,True,0.7997236251831055,0.6439055800437927,0.7937589883804321,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-32-39_7989.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, three-quarter portrait perched on a waist-high counter with one leg relaxed downward, fitted navy blouse and high-waisted white shorts, black hair in a smooth high ponytail, hands braced beside her hips, face lifted directly toward the camera, bright loft daylight and crisp facial detail"
2026-08-26_18-32-51_1494.png,2026-08-26T18:32:51,cyberrealisticXL_desireV30,198634901514153618,,,,,metadata,True,0.8143084645271301,0.6556486487388611,0.8101247549057007,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-32-51_1494.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, three-quarter portrait perched on a waist-high counter with one leg relaxed downward, fitted navy blouse and high-waisted white shorts, black hair in a smooth high ponytail, hands braced beside her hips, face lifted directly toward the camera, bright loft daylight and crisp facial detail"
2026-08-26_18-33-02_8843.png,2026-08-26T18:33:02,cyberrealisticXL_desireV30,198634901514153619,,,,,metadata,True,0.808711051940918,0.6511419415473938,0.7783361077308655,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-33-02_8843.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, three-quarter portrait perched on a waist-high counter with one leg relaxed downward, fitted navy blouse and high-waisted white shorts, black hair in a smooth high ponytail, hands braced beside her hips, face lifted directly toward the camera, bright loft daylight and crisp facial detail"
2026-08-26_18-33-13_1278.png,2026-08-26T18:33:13,cyberrealisticXL_desireV30,198634901514153620,,,,,metadata,True,0.8020939230918884,0.6458140015602112,0.7939560413360596,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-33-13_1278.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, three-quarter portrait sitting cross-legged on a pale studio floor, fitted charcoal long-sleeve top and cream trousers, long center-parted black hair, shoulders open and posture relaxed, spontaneous adult smile, broad diffused light and a clean background"
2026-08-26_18-33-24_4531.png,2026-08-26T18:33:24,cyberrealisticXL_desireV30,198634901514153621,,,,,metadata,True,0.7718071937561035,0.6214281916618347,0.7531348466873169,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-33-24_4531.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, three-quarter portrait sitting cross-legged on a pale studio floor, fitted charcoal long-sleeve top and cream trousers, long center-parted black hair, shoulders open and posture relaxed, spontaneous adult smile, broad diffused light and a clean background"
2026-08-26_18-33-35_8058.png,2026-08-26T18:33:36,cyberrealisticXL_desireV30,198634901514153622,,,,,metadata,True,0.8096885085105896,0.6519289016723633,0.781440019607544,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-33-35_8058.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, three-quarter portrait sitting cross-legged on a pale studio floor, fitted charcoal long-sleeve top and cream trousers, long center-parted black hair, shoulders open and posture relaxed, spontaneous adult smile, broad diffused light and a clean background"
2026-08-26_18-33-46_4243.png,2026-08-26T18:33:47,cyberrealisticXL_desireV30,198634901514153623,,,,,metadata,True,0.794062077999115,0.6393470764160156,0.7592085599899292,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-33-46_4243.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, three-quarter portrait sitting cross-legged on a pale studio floor, fitted charcoal long-sleeve top and cream trousers, long center-parted black hair, shoulders open and posture relaxed, spontaneous adult smile, broad diffused light and a clean background"
2026-08-26_18-34-01_4428.png,2026-08-26T18:34:01,cyberrealisticXL_desireV30,198634901514153624,,,,,metadata,True,0.7649762630462646,0.6159283518791199,0.714809238910675,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-34-01_4428.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, head-to-knees portrait leaning lightly against a doorway, pale-blue blouse and tailored burgundy skirt, sleek chin-length black bob, ankles loosely crossed and arms relaxed, steady direct eye contact, soft window light with both eyes clearly visible"
2026-08-26_18-34-15_1403.png,2026-08-26T18:34:16,cyberrealisticXL_desireV30,198634901514153625,,,,,metadata,True,0.7963701486587524,0.6412054896354675,0.7851396799087524,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-34-15_1403.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, head-to-knees portrait leaning lightly against a doorway, pale-blue blouse and tailored burgundy skirt, sleek chin-length black bob, ankles loosely crossed and arms relaxed, steady direct eye contact, soft window light with both eyes clearly visible"
2026-08-26_18-34-27_5398.png,2026-08-26T18:34:27,cyberrealisticXL_desireV30,198634901514153626,,,,,metadata,True,0.8245800733566284,0.6639190316200256,0.8144780397415161,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-34-27_5398.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, head-to-knees portrait leaning lightly against a doorway, pale-blue blouse and tailored burgundy skirt, sleek chin-length black bob, ankles loosely crossed and arms relaxed, steady direct eye contact, soft window light with both eyes clearly visible"
2026-08-26_18-34-42_4506.png,2026-08-26T18:34:42,cyberrealisticXL_desireV30,198634901514153627,,,,,metadata,True,0.6772638559341431,0.5453059673309326,0.7075487375259399,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-34-42_4506.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, head-to-knees portrait leaning lightly against a doorway, pale-blue blouse and tailored burgundy skirt, sleek chin-length black bob, ankles loosely crossed and arms relaxed, steady direct eye contact, soft window light with both eyes clearly visible"
2026-08-26_18-34-53_7516.png,2026-08-26T18:34:54,cyberrealisticXL_desireV30,198634901514153628,,,,,metadata,True,0.7930494546890259,0.6385316848754883,0.743752658367157,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-34-53_7516.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, full-body poolside fashion portrait standing barefoot with feet close together, elegant cobalt one-piece swimsuit, wet-look black hair swept behind her shoulders, restrained confident smile, face fully visible and in focus, natural overcast daylight with soft water reflections"
2026-08-26_18-35-04_4306.png,2026-08-26T18:35:05,cyberrealisticXL_desireV30,198634901514153629,,,,,metadata,True,0.8182069063186646,0.6587876081466675,0.7596293091773987,D:\Fooocus\Fooocus\outputs\2026-08-26\2026-08-26_18-35-04_4306.png,"adult Chinese woman, age 18, petite build, softly rounded face, gently full cheeks, dark almond-shaped brown eyes, delicate arched brows, small straight nose, soft natural pink lips, natural adult proportions, consistent recognizable facial identity, realistic photograph, face clearly resolved at medium and full-body distance, adult Chinese woman, age 25, full-body poolside fashion portrait standing barefoot with feet close together, elegant cobalt one-piece swimsuit, wet-look black hair swept behind her shoulders, restrained confident smile, face fully visible and in focus, natural overcast daylight with soft water reflections"
